id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
15413817,Nido sui tetti veneziani con terrazza incantevole,2030045,Francesca,Isole,Castello,45.43355,12.3546,Entire home/apt,90,3,190,2021-10-18,3.22,3,320,46,
15432544,Ca' Donzela comodo appartamento a Rialto Mercato,98937849,Attilio,Isole,San Polo,45.43894,12.33514,Entire home/apt,70,2,32,2017-11-19,0.54,2,0,0,M0270429896
15432865,Apartment Formosa,98943279,Shu Fen,Isole,Castello,45.43798,12.33908,Entire home/apt,110,3,15,2017-05-11,0.26,1,335,0,
15435386,Appartamento Venezia 1,92996129,Paola,Isole,Castello,45.43748,12.34205,Entire home/apt,45,1,307,2021-08-23,5.21,3,161,18,
15445766,Casa dei Nonni (Grandparent's house),99063924,Yvan,Isole,Murano,45.46072,12.35836,Entire home/apt,97,2,72,2019-07-31,1.18,1,359,1,
15463968,"Apartment Ca' Miani, four minutes from the Rialto Bridge.",74142716,Maurizio,Isole,Cannaregio,45.44047,12.33393,Entire home/apt,100,1,66,2019-08-25,1.08,5,298,1,
15467531,Lovely nest in the heart of Venice,6935033,Raffaella,Isole,San Polo,45.43602,12.32928,Entire home/apt,113,2,26,2021-10-02,0.47,1,107,1,
15478406,WITH LIFT SANITIZED  at 98 ft from St Mark Square,99360847,Francesca,Isole,San Marco,45.43449,12.3393,Entire home/apt,154,1,262,2021-10-23,4.30,1,359,13,
15493313,..Canal view City Centre..,35809942,Daryl,Isole,Castello,45.439,12.34213,Private room,386,8,2,2016-12-20,0.03,2,364,0,
15495464,Venise comme un Vénitien avec balcon sur un canal,16995052,Myriam,Isole,Cannaregio,45.4414,12.32315,Entire home/apt,75,4,119,2021-10-09,2.08,1,334,12,
15496049,TOP CENTRAL VENICE with WIFI,94435359,Andrea,Isole,Dorsoduro,45.43367,12.32606,Entire home/apt,241,3,44,2021-10-25,0.81,2,347,5,
15503759,Quintuple room  in a 15th century palace in Venice,91945371,Davide,Isole,Castello,45.43743,12.34528,Private room,134,1,4,2018-05-29,0.19,12,22,0,
15504021,Ca' dei Fuseri,7325760,Stefano,Isole,San Marco,45.43627,12.3357,Hotel room,50,1,208,2021-09-19,3.45,4,343,23,
15508990,DoMarie,99638197,Mariasilvia,Isole,Castello,45.43691,12.34821,Entire home/apt,78,2,18,2021-08-20,0.30,1,130,8,
15510636,SAN LIO 1,69173271,Vit Stay In Italy,Isole,San Marco,45.43826,12.33753,Entire home/apt,108,1,137,2021-10-16,2.41,2,350,26,
15517573,Typical Venetian house with canal view,53977209,Clara,Isole,Santa Croce,45.44058,12.32887,Entire home/apt,125,3,11,2019-10-24,0.18,1,0,1,
15521372,DALIA ROOM IN VENICE CENTER - ST. MARK'S SQUARE,97355921,Adriano,Isole,San Marco,45.43459,12.33603,Private room,87,1,63,2020-01-16,1.13,6,288,11,
15526599,Romantic Apt on the Grand Canal,44990889,Anna,Isole,Cannaregio,45.44286,12.32701,Entire home/apt,173,2,155,2021-10-30,2.85,12,258,27,
15553656,"Incredible location in San Marco's Square, Venice",29628194,Francesca,Isole,San Marco,45.43368,12.33639,Entire home/apt,119,2,81,2021-10-30,1.54,2,336,11,
15596983,Location location location! charming brand new apt,5530875,Maurizio,Isole,San Marco,45.4341,12.33404,Entire home/apt,92,2,227,2021-09-21,3.98,6,230,29,
15598064,San Marco Apartment,100521314,Barbarigo,Isole,San Marco,45.43292,12.3363,Entire home/apt,81,2,122,2021-10-17,2.11,4,297,12,
15599226,Upper Level Attic Loft with Rooftop Views,60476959,Roberto,Isole,Castello,45.43628,12.34723,Entire home/apt,95,2,108,2021-11-01,1.97,3,125,25,MO270426654
15607868,Very central flat/loft with terrace,100618367,Carlotta,Isole,San Marco,45.434,12.33859,Entire home/apt,83,2,44,2019-10-20,0.83,1,341,11,
15628170,CORTE ORMESINI,100743673,Donatella,Isole,Cannaregio,45.44472,12.33037,Entire home/apt,70,1,69,2019-10-31,1.13,1,122,0,
15628288,Appartamento Venier,3972291,Caroline E Marco,Isole,Dorsoduro,45.43068,12.33105,Entire home/apt,129,3,7,2017-05-09,0.14,38,327,2,
15629943,Kandinskij House,3972291,Caroline E Marco,Isole,Dorsoduro,45.43079,12.33103,Entire home/apt,188,3,7,2018-09-30,0.11,38,360,1,
15638592,"Villetta tipica a Venezia, zona S. Marco (8 pax)",62268572,Fabio,Isole,Castello,45.43535,12.34531,Entire home/apt,235,3,18,2018-07-10,0.32,3,325,3,M0270420284 M0270420283
15641447,Vicino spiaggia e mostra del cinema 5 posti letto,97492933,Silvia,Isole,Lido,45.40012,12.36104,Entire home/apt,65,2,50,2019-09-21,0.90,1,0,0,
15669947,Corte Sconta M0270423533,15005402,Veronica,Isole,Santa Croce,45.43944,12.32657,Entire home/apt,100,3,6,2019-01-01,2.14,6,266,4,
15672605,Ca' Marcella 1,87431454,Giuliano,Isole,Castello,45.43537,12.3411,Private room,56,1,119,2021-10-02,3.83,4,58,55,
15673928,Compelling Hideaway near the Rialto Bridge,101210418,Enrico,Isole,San Polo,45.43915,12.32917,Entire home/apt,102,4,43,2021-10-03,0.86,1,272,16,
15674114,Small apartment in a green area near Biennale,57633625,Nello,Isole,Sant'Elena,45.42586,12.3602,Entire home/apt,46,2,97,2019-10-07,1.69,1,233,12,
15699556,Mestre easy access,87463319,Tommaso,Terraferma,Piave 1860,45.48637,12.24367,Private room,21,3,186,2021-07-10,3.15,3,346,27,
15701323,Incredibile Romantica Venezia SANITIZED,1408761,Chiara,Isole,San Polo,45.4394,12.32922,Entire home/apt,104,3,215,2021-09-20,3.52,4,312,31,M0270428039
15711555,Mestre - Close to Venice,101473943,Laura,Terraferma,Santa Barbara,45.48465,12.20809,Entire home/apt,60,2,103,2018-10-20,1.75,1,122,0,
15739988,"""Lovely Corbusier"" Venice apartment",101670900,Francesca,Isole,Cannaregio,45.44271,12.33542,Entire home/apt,95,2,66,2018-10-22,1.13,1,0,0,
15748398,"SUNRISE APARTMENT, large, 2 bathrooms Free Parking",66417986,Sandro & Irina,Terraferma,Marghera,45.46717,12.22063,Entire home/apt,58,2,148,2019-09-20,2.43,1,0,3,
15750283,Attic in S. Marco Square,10174216,Furio,Isole,San Marco,45.43348,12.33678,Entire home/apt,80,1,205,2021-10-09,3.58,2,21,9,
15752714,"The Venice Green House, The Vivaldi Apartment",36049270,Elisabetta,Terraferma,Piave 1860,45.49188,12.23113,Entire home/apt,100,2,3,2021-08-27,0.07,2,365,1,
15763795,Quadruple room in a 15th century palace in Venice,91945371,Davide,Isole,Castello,45.4376,12.34344,Private room,87,1,18,2019-10-17,0.50,12,22,5,
15765424,mountain hut,101940410,Ilaria,Terraferma,Marghera,45.48257,12.22541,Private room,65,1,1,2017-09-14,0.02,1,365,0,
15795193,Murano Garden House,102189143,Giampaolo,Isole,Murano,45.4578,12.34812,Entire home/apt,130,3,20,2019-09-12,0.37,2,240,0,
15796938,Accademia Terrazza,3972291,Caroline E Marco,Isole,Dorsoduro,45.43092,12.32859,Entire home/apt,306,1,6,2019-07-09,0.18,38,132,0,
15798370,POLE POSITION,60582691,Nadia  & Giuseppe,Terraferma,Marghera,45.4771,12.22967,Private room,41,1,92,2019-04-29,1.69,17,307,0,
15798810,Luxury Apartment 2/4 people St. Mark's Square,69921858,Corte Nova S.R.L,Isole,Castello,45.43633,12.34595,Hotel room,130,3,7,2019-11-25,0.19,9,364,0,
15800196,Luxury Apartment 3people St. Mark's Square,69921858,Corte Nova S.R.L,Isole,Castello,45.43765,12.34602,Hotel room,162,3,17,2019-11-02,0.45,9,361,0,
15800362,luxury Apartment 4 people St. Mark's Square,69921858,Corte Nova S.R.L,Isole,Castello,45.43702,12.34601,Hotel room,179,3,2,2019-02-15,0.05,9,364,0,
15812296,"Luxury Apartment, 5 pax, near St. Mark's Square",69921858,Corte Nova S.R.L,Isole,Castello,45.43702,12.34601,Entire home/apt,180,3,0,,,9,364,0,
15812750,Luxury Apartment 6 people St. Mark's Square,69921858,Corte Nova S.R.L,Isole,Castello,45.43705,12.3461,Hotel room,210,3,4,2019-01-01,0.12,9,364,0,
15814303,CA' SANDRA - Between the Biennale and St. Mark,10189388,Raffaella,Isole,Castello,45.43409,12.34653,Entire home/apt,124,2,4,2018-05-30,0.07,19,96,1,
15824630,Biennale apartment with big terrace,102453942,Yumi,Isole,Castello,45.43201,12.35143,Entire home/apt,130,3,82,2019-10-09,1.48,1,292,10,
15848199,Maison Tango,29434236,Anna,Terraferma,Chirignago,45.48364,12.20507,Entire home/apt,60,2,42,2018-10-09,0.70,2,126,1,
15851823,Apartment with terrace 2.0 in Venice,10793908,Leone,Isole,Santa Croce,45.44133,12.32711,Entire home/apt,88,2,84,2021-10-05,1.46,2,285,12,M0270423906
15852589,Appartamento1,102093560,Daniela,Terraferma,Villabona,45.47459,12.19813,Entire home/apt,50,2,5,2019-06-09,0.19,2,308,0,
15857106,Casa Valier,102762329,Vanessa,Isole,Castello,45.43724,12.33929,Entire home/apt,120,1,84,2020-09-16,1.52,1,59,4,M0270425645
15863506,Casa Carmini - typical Venetian apartment,102818579,S.,Isole,Dorsoduro,45.43526,12.32283,Entire home/apt,78,3,93,2021-10-20,1.58,1,180,4,
15893253,Apartment in the heart of the Sestiere di Castello,103082157,Paola,Isole,Castello,45.43452,12.3575,Entire home/apt,80,3,88,2019-07-11,1.46,1,307,0,
15896366,Design House in the centre of Venice,6678803,Marco,Isole,San Polo,45.43739,12.32882,Entire home/apt,63,3,174,2020-08-13,2.91,1,129,13,
15921488,Elegant and comfortable. In the heart of cannaregio,20685673,Gabriel,Isole,Cannaregio,45.44222,12.33117,Entire home/apt,78,1,318,2021-10-23,5.55,4,48,50,
15925421,Cute single bedroom - M0270422528-,27681169,Mattia,Terraferma,Gazzera,45.49397,12.20605,Private room,25,1,143,2021-10-25,2.59,3,172,14,
15949890,Piccolo Doge Veneziano 1 A,46198231,Oscar,Terraferma,Piave 1860,45.48996,12.23539,Private room,46,2,10,2021-10-27,4.00,8,336,10,
15971186,Da Caterina Apartment,103736592,Caterina,Isole,Dorsoduro,45.43355,12.31743,Entire home/apt,88,3,168,2019-11-02,2.93,1,24,0,
15976595,Sunny apartment with terrace canal view,103336872,Stefano,Isole,Dorsoduro,45.43365,12.32307,Entire home/apt,117,3,47,2021-07-30,0.93,1,288,7,
15992271,Appartamento La Bricola,103935879,Nabil,Isole,Castello,45.43525,12.34109,Entire home/apt,119,2,0,,,1,364,0,
15993926,Ca' delle Furlane Apartment at Giardini Biennale,10174216,Furio,Isole,Castello,45.42997,12.35819,Entire home/apt,109,1,195,2020-10-05,3.31,2,333,6,
15998541,Authentic Apartment near Rialto Bridge (Venice),103977102,Giò E And,Isole,San Polo,45.43784,12.33393,Entire home/apt,111,2,108,2019-11-01,1.83,3,0,0,
16001709,Appartamento Calle dei Preti,104014879,Giulia,Isole,Castello,45.43305,12.3533,Entire home/apt,61,3,76,2021-07-12,1.36,1,14,23,
16008041,"Canal View Apartment, very central, 2 bedrooms X81",15178567,Paolo,Isole,Castello,45.43657,12.34046,Entire home/apt,184,1,3,2017-05-30,1.23,21,215,2,
16012225,TERRAZZA - Bright flat with canal view and terrace,10189388,Raffaella,Isole,Cannaregio,45.44282,12.33152,Entire home/apt,151,1,38,2021-09-11,0.70,19,320,15,
16012639,COQUETTE - Modern flat for two with elevator,10189388,Raffaella,Isole,Cannaregio,45.43983,12.33613,Entire home/apt,165,1,5,2021-09-26,0.20,19,57,3,
16022389,Cosy house at the Basilica dei Frari - Dorsoduro,97732588,Anna,Isole,Dorsoduro,45.43578,12.32574,Entire home/apt,117,2,58,2020-01-04,0.97,2,0,0,
16023990,Apt. Avogaria Canal View  (Historical Centre),2634978,City Apartments,Isole,Dorsoduro,45.43337,12.32258,Entire home/apt,200,3,14,2019-04-25,0.27,132,296,1,
16026019,Piccolo Doge Veneziano A 10 MINUTES FROM VENICE,46198231,Oscar,Terraferma,Piave 1860,45.49053,12.23267,Private room,40,2,16,2021-10-17,0.27,8,331,13,
16036623,Venezia San Marco Central Apartment WiFi 8 People,13012838,Paola,Isole,San Marco,45.43493,12.33888,Entire home/apt,97,2,117,2020-09-05,2.04,4,326,18,
16044516,Casa Vacanze Giulia,104436177,Federica,Isole,Murano,45.4557,12.35231,Entire home/apt,90,2,44,2021-10-01,0.77,1,276,5,
16046081,Ca' Martinego : A jewel in Venice !,104450762,Marco,Isole,San Marco,45.4365,12.33744,Entire home/apt,207,2,205,2021-10-19,3.56,3,233,24,M0270426832
16061001,Casa Leoni,14269771,Mina,Isole,Castello,45.43765,12.35008,Entire home/apt,85,2,170,2019-12-30,3.25,2,358,9,
16061063,Black/white open space with channel view,41711000,Betty E Oscar,Isole,San Polo,45.436897,12.324699,Entire home/apt,220,2,212,2021-10-01,3.70,2,0,27,
16068452,"Ca'Cino: Apartment (90 sq m) Simple, Cozy & Clean",104679356,Nicolò,Isole,Sant'Elena,45.42786,12.36165,Entire home/apt,74,2,31,2019-09-13,0.57,1,302,8,
16069221,Casa Angelina,104686761,Giuliana,Isole,Castello,45.43423,12.35015,Entire home/apt,114,2,257,2021-08-23,4.30,1,269,28,
16075263,Cozy house  5 min walk from St Mark's and Biennale,104746063,Ilaria,Isole,San Marco,45.43644,12.33753,Entire home/apt,126,4,75,2021-07-15,1.37,2,276,7,
16097137,Ca Moretta,101919063,Elisabetta & Riccardo,Isole,San Marco,45.43324,12.33443,Entire home/apt,150,3,42,2021-07-22,0.70,1,293,1,
16105143,Ca' Contini - appartamento con terrazza,58831519,Federica,Isole,Cannaregio,45.44657,12.3288,Entire home/apt,100,2,64,2019-09-08,1.09,1,0,0,
16123590,Romanitc suite in San Marco,51341661,Maurizio,Isole,San Marco,45.43612,12.33711,Entire home/apt,130,3,7,2018-06-13,0.14,2,364,0,
16128089,Cà D'Oro Apartment (First Floor),25998480,Cristina,Isole,Cannaregio,45.44144,12.33738,Entire home/apt,56,1,155,2021-07-23,2.79,4,328,22,
16142745,"Venice, cozy apartment in the Mainland",96142709,Davide,Terraferma,Carpenedo,45.50542,12.25107,Entire home/apt,40,1,1,2016-12-29,0.02,1,0,0,
16151713,"GUGGENHEIM ROMANTIC OVERLOOKING 4pax, Wifi Aircond",17534457,Merlin,Isole,Dorsoduro,45.43065,12.33186,Entire home/apt,166,3,20,2019-05-25,0.34,27,302,0,MO270429657
16153747,house of light,105430872,Paul,Isole,Cannaregio,45.44079,12.33804,Entire home/apt,90,2,31,2018-07-24,0.56,1,9,0,
16172771,LOVELY FLAT NEAR ST.MARK AIR CONDITIONING,105577375,Isabella,Isole,San Marco,45.43179,12.33114,Entire home/apt,72,3,215,2021-08-30,3.81,1,270,34,
16182637,Appartamento2,102093560,Daniela,Terraferma,Marghera Catene,45.47673,12.2005,Entire home/apt,50,2,9,2017-08-03,0.18,2,0,1,
16184745,Vintage and Classy room Dark Taurquise,105682164,Tajul,Isole,Cannaregio,45.44105,12.33655,Private room,113,1,179,2019-09-12,3.00,6,0,0,
16185520,San Marco Sweet Home Cod. ID  M0270423212,45342577,Daria,Isole,San Marco,45.4344,12.33123,Entire home/apt,84,2,344,2021-09-06,5.84,4,350,40,
16189817,Terrazza Patriarca - Penthouse in San Marco square,105717786,Patrick,Isole,Castello,45.43584,12.34089,Entire home/apt,170,2,222,2021-10-17,3.87,1,320,23,
16212091,Ca' Delle Comari with Venetian Roof Terrace,669047,Views On Venice,Isole,Dorsoduro,45.43236,12.32745,Entire home/apt,434,3,47,2019-08-09,0.86,83,31,0,M0270422174
16225413,Venice Room Green,105682164,Tajul,Isole,Cannaregio,45.44099,12.33651,Private room,113,1,189,2019-06-07,3.18,6,0,0,
16225630,Vintage and Classy Venice Room Orange Brick,105682164,Tajul,Isole,Cannaregio,45.44131,12.33672,Private room,113,1,194,2019-10-05,3.26,6,0,0,
16226118,"Holiday home ""Casetta dell'artigiano"", in Murano",106024411,Renato,Isole,Murano,45.458,12.35943,Entire home/apt,115,2,44,2018-12-05,0.77,1,0,0,
16227031,Angi San Marco  ID M0270422843,106038704,Enrico,Isole,San Marco,45.43625,12.33707,Entire home/apt,210,2,149,2019-10-23,2.60,1,360,2,
16228838,Private Room Twin Beds (Shared Bathroom),12355491,Ali,Isole,Cannaregio,45.44048,12.34061,Private room,60,2,37,2019-08-07,0.67,3,40,0,
16233109,WONDERFUL APARTMENT  FOR 2,8019503,Cristina,Isole,Cannaregio,45.44492,12.32221,Entire home/apt,76,1,82,2021-08-04,1.37,6,0,1,
16240093,Apartment 'Capanna mansarda coccolosa',498418,Luca,Isole,Castello,45.43238,12.35516,Entire home/apt,79,2,101,2019-10-14,1.72,1,0,0,
16252069,Apartment Calice (100mt. from Rialto's Bridge),2634978,City Apartments,Isole,San Marco,45.43623,12.33798,Entire home/apt,147,3,23,2019-07-02,0.44,132,0,0,
16256132,Mario Apartment 3 Wi-Fi,10072655,Mario Apartment,Isole,San Polo,45.43697,12.32868,Entire home/apt,82,1,255,2021-09-30,4.32,11,360,45,
16267136,Cozy Apartment first floor,105682164,Tajul,Isole,Cannaregio,45.43988,12.33678,Entire home/apt,113,1,236,2019-12-30,4.03,6,0,0,
16279288,Apartment Miracoli (500mt from Rialto's Bridge),2634978,City Apartments,Isole,Cannaregio,45.44116,12.34075,Entire home/apt,169,3,0,,,132,299,0,
16280920,Marge and More,106492544,Margherita,Terraferma,Carpenedo,45.50245,12.25263,Private room,25,2,63,2019-11-02,1.10,1,81,1,
16282670,Luxury San Marco Do Mori Apartment,50349340,Sebastiano,Isole,Castello,45.43669,12.33769,Entire home/apt,128,1,442,2021-10-06,7.50,6,17,41,
16291922,A.F. Apartments - Ideal for families in Venice,106583012,Giorgio,Isole,Cannaregio,45.44244,12.33386,Entire home/apt,100,2,158,2019-10-15,2.77,2,355,16,
16292410,Digital Nomads Paradise 2 Bedroom in San Stae,106586727,Annamaria,Isole,Santa Croce,45.44084,12.32927,Entire home/apt,95,3,68,2019-10-08,1.15,1,307,0,
16295253,A REAL VENETIAN HOME,106608403,Giovanna,Isole,San Polo,45.43664,12.32826,Entire home/apt,200,3,56,2019-08-04,1.02,1,90,0,
16305548,Bragadin della Palma 2 at Dorsoduro 2 pax ( 4max ),9963282,Andrea,Isole,Dorsoduro,45.42983,12.32938,Entire home/apt,80,3,101,2021-09-19,1.76,3,282,12,
16309277,Ca' Rialto,39240019,Marcello,Isole,San Polo,45.43673,12.3314,Entire home/apt,110,2,89,2019-10-20,1.51,3,355,0,
16317848,Lovely Loft in Venice,106788193,Giuseppe,Isole,Cannaregio,45.44643,12.33115,Entire home/apt,162,1,23,2017-06-23,0.42,1,0,0,
16318606,Charming double room with a private bathroom.,106790070,Anna & Emiliano,Isole,Cannaregio,45.4408,12.33976,Private room,63,2,62,2019-10-31,1.09,3,95,0,
16319889,Cosy room in the heart of the old town.,106790070,Anna & Emiliano,Isole,Cannaregio,45.44045,12.33757,Private room,62,2,68,2019-09-29,1.22,3,95,0,
16322931,Enchanting double room in the heart of Venice.,106790070,Anna & Emiliano,Isole,Cannaregio,45.43889,12.33789,Private room,61,2,66,2019-10-13,1.23,3,95,0,
16340500,"Casa Bianca - Venice-Mestre Station, 10 sleeps",106987259,Luisa,Terraferma,Piave 1860,45.48465,12.23061,Entire home/apt,120,2,74,2021-07-04,1.31,1,287,10,
16344864,Casa Fontanea Attico Your dream in Venice,107010081,Vanessa,Isole,Cannaregio,45.4455,12.32012,Hotel room,57,1,185,2021-09-29,3.26,6,14,36,
16362139,Canal-Side Attic Apartment Overlooking a Gothic Church,11479309,Arrigo,Isole,Cannaregio,45.44608,12.33269,Entire home/apt,138,3,91,2021-10-20,1.84,1,301,14,
16370889,Secret Garden Venice,107222811,Paolo,Isole,Cannaregio,45.44546,12.32852,Entire home/apt,155,2,32,2019-07-06,0.56,1,219,0,
16375708,Cà Sartor,4279448,Giacomo,Isole,Cannaregio,45.44136,12.33423,Entire home/apt,117,2,85,2021-08-16,1.52,1,365,17,
16403015,NicePrice bed  Venice close to start everywhere OK,107462308,Dei Scafati,Terraferma,Marghera,45.47831,12.23208,Shared room,8266,1,2,2017-05-15,0.04,2,364,0,
16409235,New and lovely apartment with balcony.,41684464,VeneziaImmobiliare Sas Di,Isole,Cannaregio,45.44278,12.32906,Entire home/apt,99,2,27,2020-08-17,0.46,9,339,1,M0270423685
16416189,Venice from the top...with Lift!,5332703,Giovanna,Isole,Santa Croce,45.44127,12.32751,Entire home/apt,88,2,111,2020-09-09,1.94,2,352,2,
16419921,Big apartment&big terrace in the center of Venice,22313424,Tom,Isole,Dorsoduro,45.43089,12.32875,Entire home/apt,203,3,86,2021-07-19,1.50,1,300,5,
16423153,Spacious apartment with a balcony,49930101,Elena,Isole,Castello,45.43854,12.34977,Entire home/apt,100,1,62,2021-10-09,1.05,3,345,17,
16436773,Ca' Grifalconi - Cozy Flat in the Heart of Venice,39117834,Maddalena,Isole,Dorsoduro,45.43329,12.32441,Entire home/apt,185,3,3,2021-09-17,0.91,1,161,3,
16450315,Ca' San Salvador,53699315,Marinella E Stefano,Isole,San Marco,45.43518,12.33769,Entire home/apt,168,3,20,2021-10-04,0.36,4,236,3,
16457977,PIGI HOME  nuovissimo e appena restaurato,107972652,Pierluigi,Isole,Cannaregio,45.44682,12.32813,Entire home/apt,1086,3,23,2019-09-30,0.42,2,365,0,
16472433,San Polo Cozy Apartment,108108295,Nicola,Isole,San Polo,45.43752,12.32651,Entire home/apt,90,3,66,2018-09-27,1.19,3,22,5,
16472578,Lovely room in elegant Palace with Canal view,4181403,Sara,Isole,Cannaregio,45.44374,12.3253,Private room,126,2,8,2021-10-10,0.23,2,353,5,
16473621,(Sup) Posizione invidiabile a 10 minuti da Venezia,60599943,Villa Erica E Villa Erica 1,Terraferma,Campalto,45.4871,12.29423,Private room,82,1,46,2019-10-27,0.91,3,359,20,
16477023,Central Murano House with wi-fi & a little garden,108156883,Francesco,Isole,Murano,45.45507,12.35205,Entire home/apt,70,2,132,2019-10-15,2.31,1,61,9,
16495593,Loft in Campo Santa Margherita.,108340138,Claudio,Isole,Dorsoduro,45.43481,12.32239,Entire home/apt,94,3,76,2019-06-21,1.32,1,362,3,
16510889,WellVenice Campiello,41898872,Cristina,Isole,San Polo,45.43916,12.32936,Entire home/apt,115,2,202,2021-09-28,3.48,7,124,21,
16511845,"Lumineux appartement, vue sur canal, terrasse",34442067,Béatrice,Isole,Castello,45.43472,12.35066,Entire home/apt,300,3,33,2021-05-23,0.59,1,2,3,
16540222,CA' CORTE DELL' ALBERO Free wifi near San Marco,3736168,EasyRentals,Isole,San Polo,45.43572,12.32982,Entire home/apt,180,1,80,2019-12-26,1.43,27,0,0,
16541087,Ca' Badoer - West Studio,108848739,Frari 2000 S.A.S.,Isole,San Polo,45.43777,12.32657,Entire home/apt,71,3,159,2021-09-20,2.90,6,275,28,
16541260,Stanza privata nel cuore di Venezia,10356311,Giovanna,Isole,Cannaregio,45.44018,12.3369,Private room,80,2,3,2017-09-09,0.05,2,3,0,
16542615,Stupendo appartamento con vista sul canale,43777105,Gian  Ruggero,Isole,Cannaregio,45.442631,12.333894,Entire home/apt,130,3,82,2021-07-26,1.39,3,331,4,
16551579,Alloggi in Venice - Autumn in Love,97908044,Luca,Isole,Castello,45.43716,12.3387,Private room,84,1,2,2017-03-06,0.06,4,81,0,
16556517,Ampia terrazza a pochi minuti da Venezia,109019054,Giacomo,Terraferma,Zelarino,45.5122,12.21291,Entire home/apt,19,3,73,2018-07-27,1.32,1,0,0,
16566064,Ca' S.Salvador House Holidays,109117720,Armando,Isole,Murano,45.45969,12.35571,Entire home/apt,90,2,70,2019-04-17,1.22,1,0,0,
16568136,Romantic attic with terrace and view of the canal,109140798,Laura,Isole,Santa Croce,45.44099,12.32811,Entire home/apt,120,3,175,2019-11-13,3.03,1,1,0,
16574582,Ca' Badoer - Attic,108848739,Frari 2000 S.A.S.,Isole,San Polo,45.43776,12.32655,Entire home/apt,70,3,119,2021-09-14,2.06,6,284,9,
16577106,Ca' Badoer - Frari,108848739,Frari 2000 S.A.S.,Isole,San Polo,45.43671,12.32715,Entire home/apt,72,3,203,2021-10-14,3.51,6,270,28,
16585093,Charming and fully equipped flat close to Venice,17375942,Eva,Terraferma,San Lorenzo XXV Aprile,45.50114,12.2399,Entire home/apt,90,7,0,,,1,0,0,
16591384,Ca' Elisa a San Marco M0270422840,22319440,Geremia,Isole,San Marco,45.43546,12.33651,Entire home/apt,63,2,262,2021-09-28,4.55,1,265,31,M0270422840
16597558,Ca' Morandi,109483069,Nicoletta,Isole,Cannaregio,45.441376,12.339594,Entire home/apt,120,2,0,,,1,53,0,M0270424544
16606262,CENTRAL APARTMENT  IN RIALTO    cod:M0270424170,62523490,Martina,Isole,San Polo,45.43846,12.33392,Entire home/apt,62,3,270,2021-10-17,4.71,2,278,34,
16610787,Paris Apartments A3 100meters railway station,98343132,Sabrina,Terraferma,Piave 1860,45.48239,12.23137,Entire home/apt,88,1,57,2019-07-25,0.97,3,328,1,
16621848,Cozy studio in Cannaregio Venezia,109755918,Iolanda,Isole,Cannaregio,45.44577,12.32118,Entire home/apt,50,3,92,2019-07-27,1.73,1,186,9,
16625960,Ca' del Millefiori,109798960,Riccardo,Isole,Murano,45.45821,12.35043,Entire home/apt,86,2,130,2019-12-31,2.26,1,339,3,
16633694,Three Floors of Perfection with Private Garden,2196999,Barbara,Isole,Dorsoduro,45.43419,12.32561,Entire home/apt,500,2,7,2019-06-26,0.17,6,187,0,
16643468,"Lovely room, fully furnished   M02704210465",72638653,Yujie,Terraferma,Piave 1860,45.49124,12.23531,Private room,30,1,98,2019-07-01,1.80,8,362,9,
16670683,Cà Perdon,39240019,Marcello,Isole,San Polo,45.43804,12.33295,Entire home/apt,120,2,50,2019-07-19,0.90,3,358,0,
16670834,Cozy apartment next to San Marco Square,109833643,Nico,Isole,Castello,45.43468,12.34236,Entire home/apt,64,1,237,2021-10-11,4.08,2,154,18,
16685586,Casa Chiara - chic accogliente e luminosa a Mestre,49013797,Fabiana,Terraferma,Carpenedo,45.50529,12.26096,Entire home/apt,52,3,68,2019-08-08,1.20,2,268,7,ID Code M0270423011
16688512,"DORMITORY ""3"" (MIX)",46866607,Viorica,Terraferma,Marghera,45.47576,12.23033,Shared room,17,2,12,2018-08-15,0.22,3,0,0,
16696794,CAMERA  101,110584405,Dolce Laguna,Terraferma,Tessera,45.50196,12.32462,Private room,90,1,44,2019-08-09,0.78,4,357,0,
16700069,Cosy room in centar,110620261,Bib,Isole,San Polo,45.43737,12.32977,Private room,47,2,10,2017-04-14,0.17,1,0,0,
16707006,PETITE,3549494,Manuela,Isole,Giudecca,45.42497,12.32898,Entire home/apt,96,1,65,2019-09-26,1.14,7,118,0,
16707012,Room sea view Harry's2,23182155,Stefano,Isole,Cannaregio,45.44367,12.33605,Private room,54,1,13,2018-01-28,0.26,19,338,0,
16713472,3 APARTAMENTS -RESIDENCE 10 MINUTES RIALTO,289615,Valentina,Isole,Cannaregio,45.4417,12.3393,Entire home/apt,337,2,6,2017-09-23,0.12,40,185,0,
16717135,CONTARINI,15337957,Marie,Isole,San Marco,45.43187,12.32976,Entire home/apt,1095,3,4,2019-06-28,0.08,8,118,0,
16720845,truly venetian atmosphere with 360° view,4121339,Olivia,Isole,Santa Croce,45.440178,12.323861,Entire home/apt,170,4,34,2018-10-03,0.61,1,351,6,IP0270422367
16730201,PALAZZO CONTARINI 20 PERSONNES,15337957,Marie,Isole,Dorsoduro,45.43056,12.32805,Entire home/apt,1500,3,3,2017-09-24,0.07,8,43,0,
